id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4375611953133583,HvJ0Ld9bF,#职业规划训练营##做自己的英雄# 职业与生活的平衡要注意三点：找到不同阶段的重心；明确每个重心的方向；发现不同重心之间的关系。平衡不是平均用力，是懂得阶段性取舍，明确自己的方向选择，才能有效的整合资源，成为生活的艺术家。 ,,,,,2019-05-24,前置双摄vivo X9,3,0,1,"职业规划训练营,做自己的英雄",
4375608421015185,HvIV44g5X,#做自己的英雄##职业规划训练营# 职场人的能力策略：1，识别自己的能力，2，让所有能力达到至少可以满足现任工作要求的程度，3，发挥优势，4，让职业优势成为个人品牌。 ,,,,,2019-05-24,前置双摄vivo X9,1,0,0,"做自己的英雄,职业规划训练营",
4375448739878839,HvELvFrW7,#做自己的英雄# #职业规划训练营#《职业规划 “大一”开始》做好职业生涯规划也很有讲究，除了可以找专业的职业规划老师外，自己也可对自身的情况进行归纳 ......@职义帮 @简历义工 @耿向顺   职业规划 “大一”开始 ,,,,,2019-05-24,微博 weibo.com,1,0,0,"做自己的英雄,职业规划训练营","职义帮,简历义工,耿向顺"
4375425201589024,HvE9y6Fnq,#做自己的英雄##职业规划训练营# 识别最佳技能的过程中有三个步骤要做：1，理清哪些是你能做的事；2，识别哪些是你做的最好的；3，从这里找到哪些是你使用的最愉快的。 ,,,,,2019-05-24,前置双摄vivo X9,1,0,0,"做自己的英雄,职业规划训练营",
4375396240228058,HvDoQ0Xkm,#做自己的英雄# #职业规划训练营# 《职业生涯规划中可能出现的问题，你中招了吗？》  有的人会说我已经沿着错误的方向走了很久了，工作很多年了，即使发现自己走错了，现在回头也迟了，既然这样，我还有做职业规划的必要吗  ......@职义帮 @简历义工 @耿向顺   职业生涯规划中可能出现的问题，你中招了吗？ ,,,,,2019-05-24,微博 weibo.com,2,1,1,"做自己的英雄,职业规划训练营","职义帮,简历义工,耿向顺"
4375365802224710,HvCBK9kKq,#做自己的英雄##职业规划训练营# 做着同样的事，有的人把它看成“干活”，有的人觉得那是“职业”，有的人则视为“事业”。你属于哪一类，你要成为哪一类人？请你把你的所思所想写下来。 ,,,,,2019-05-24,前置双摄vivo X9,0,0,0,"做自己的英雄,职业规划训练营",
4375363977044920,HvCyNtyHK,#职业规划训练营##做自己的英雄# 从工作到职业，再从职业到事业，变化的东西并不多，关键在于你对待职业生涯到底是个什么态度。 ,,,,,2019-05-24,前置双摄vivo X9,1,0,0,"职业规划训练营,做自己的英雄",
4375233140199227,Hvz9M0PPl,#职业规划训练营##做自己的英雄# 职业规划的目的并不只是让我们有份工作做，绝大多数情况下它是更高级的需求，我们希望工作得更开心，更能体现自己的价值，有更好的发展。所以，当我们考虑职业规划时，首先该想到的是最佳状态――什么职业最适合你。 ,,,,,2019-05-23,前置双摄vivo X9,0,0,0,"职业规划训练营,做自己的英雄",
4375175988354531,HvxFAz3ov,#职业规划训练营##做自己的英雄# 当你意识到自己是在从事某种职业或是在为某种职业做准备时，你会发现，你所做的不再仅仅是一份普通工作了，它会给你带来一系列的附加内容和价值。我们该如何理解职业呢？ ,,,,,2019-05-23,前置双摄vivo X9,1,0,0,"职业规划训练营,做自己的英雄",
4375173920370065,HvxCg1ygN,#职业规划训练营##做自己的英雄# 只有专业化，才有地位。如果一种职业是人人都可以担任的，这个职业肯定没有社会地位。 ,,,,,2019-05-23,前置双摄vivo X9,1,0,0,"职业规划训练营,做自己的英雄",
4375173324923610,HvxBikER4,#职业规划训练营##做自己的英雄# 谢老师您好，我是学中文系秘书学的，第一家单位是国企施工单位项目综合事务部文员，行政后勤，第二家单位是项目申报员，但是是小公司兼任行政，我该何去何从呢，本人没有核心竞争力。行政的工资很低，想挑战高薪，又不甘做销售。看着周围的人，自己心里有点急。 ,,,,,2019-05-23,前置双摄vivo X9,0,0,0,"职业规划训练营,做自己的英雄",
4375076268676903,Hvv4KApg3,#职业规划训练营##做自己的英雄# 人生就像一场戏，我们每个人都要在生命的舞台上扮演各种各样的角色。所以我们在考虑自己的愿景和人生目标时，有必要兼顾不同的角色领域综合考虑，这样才会形成一个完整的人生。 ,,,,,2019-05-23,前置双摄vivo X9,0,0,0,"职业规划训练营,做自己的英雄",
4375073957818905,Hvv11wO3n,#职业规划训练营##做自己的英雄# 设立目标时，应该问问自己，我为什么要设立这个目标？我想从中获得些什么？什么是我真正想要达到的目的？ ,,,,,2019-05-23,前置双摄vivo X9,0,0,0,"职业规划训练营,做自己的英雄",
4375073425638369,Hvv0anENr,#职业规划训练营##做自己的英雄# 生活中每天都有人在重复这样的错误，埋头于那些量化的目标而忘记了真正的目的，结果目标还没实现，生活中却已经危机四伏甚至全面崩溃。 ,,,,,2019-05-23,前置双摄vivo X9,0,1,0,"职业规划训练营,做自己的英雄",
4375072409805218,HvuYwF8MG,#做自己的英雄# #职业规划训练营#  《客观认识自己，走出情绪低俗》每一个人都应该努力根据自己的特长来规划自已、量力而行。根据自己的环境、条件、才能、素质、兴趣等，确定职业的进攻方向。即使是从事科学研究的人，不仅要善于观察世界，善于观察事物，也要善于观察自己，了解自己  ......@职义帮 @简历义工  客观认识自己，走出情绪低俗,,,,,2019-05-23,微博 weibo.com,1,0,0,"做自己的英雄,职业规划训练营","职义帮,简历义工"
4375000422905021,Hvt6qcbJb,#职业规划训练营##做自己的英雄# 如何做好有效的转型风险控制呢？1，要有清晰的职业定位+明确的转型目标2，透彻分析目标职业3，减少转型跨度4，提前做好充足的准备（技能准备，心理准备，环境准备，知识准备，个人职业品牌……） ,,,,,2019-05-23,前置双摄vivo X9,0,0,1,"职业规划训练营,做自己的英雄",
4374999479939090,Hvt4TFHBU,#职业规划训练营##做自己的英雄# 职业定位不清盲目转型，风险最大。是否需要转型，是否有必要转型，这些都要依据你的职业规划来确定。 ,,,,,2019-05-23,前置双摄vivo X9,0,0,0,"职业规划训练营,做自己的英雄",
4374872518332491,HvpM7yXF1,#做自己的英雄##职业规划训练营# 多数人在选择第一份工作时职业定位就很模糊，所以职业的调整和转型很大程度上是一件必然的事。也就是说，对于大部分人来说，职业转型是个必须要考虑的问题。 ,,,,,2019-05-22,前置双摄vivo X9,1,0,0,"做自己的英雄,职业规划训练营",
4374799977182461,HvnT7u8u9,#做自己的英雄##职业规划训练营# 其实工作的实质，就是解决那些妨碍我们实现目标的各种各样的的问题，普通职位解决执行和操作问题，高级职位解决战术及各种复杂问题，高层和老板解决战略问题。你擅长解决什么问题，你的价值就在哪里。商场如此，职场更是如此。 ,,,,,2019-05-22,前置双摄vivo X9,1,0,1,"做自己的英雄,职业规划训练营",
4374798929110649,HvnRqCe5X,#做自己的英雄##职业规划训练营# 职业规划的本质就是找到最适合自己的职业，从而通过职业活动来表现真实的自我，所以理清自我内在最自然的取向和最深切的本质欲求是当务之急。了解自己是一件很不容易而又极其重要的事情！ ,,,,,2019-05-22,前置双摄vivo X9,1,0,0,"做自己的英雄,职业规划训练营",
4374785272281800,Hvnvp9zBe,#做自己的英雄##职业规划训练营# 谢老师您好，我想咨询个人职业发展问题自考本科学历，33岁，现在是一个小公司的职员，岗位也是可有可无工资也不高，随时有被栽的可能，没有一技之长，怕以后找不到工作，想现在多学些东西来提升自己，但不知道要学什么，要往哪个方向努力？ ,,,,,2019-05-22,前置双摄vivo X9,0,0,0,"做自己的英雄,职业规划训练营",
4374779328940258,HvnlOBvLI,#职业规划训练营##做自己的英雄# 您好谢老师，我是18届毕业金融专业，去了教育机构做了3个月一直没有好的机遇又来到了现在的财务分析的岗位，这大半年来不清楚是因为工作的不如意或者能力的不足，一直觉得自己不太喜欢数据，更多想去接触人和事，想去多尝试可以每次打开招聘信息就会不清楚自己想做什么，也很担心自己下一份也不如意，所以迟迟无法选择。,,,,,2019-05-22,前置双摄vivo X9,1,1,0,"职业规划训练营,做自己的英雄",
4374775478341157,HvnfByZUN,#职业规划训练营##做自己的英雄# 谢老师您好我现在的问题就是找不到自己的目标，很想去努力一番，但是不知道哪个行业努力了得到的结果会满意。以前以为自己还年轻可以多闯几年，所以一直只想做销售，（大家都知道下有保底上不封顶嘛）但是后来才知道自己根本不适合做这行，我大专辍学的，大二上学期念完就没念了，专业是通信技术，也没学到多少东西。之前也换过很多工作，现在不知道该怎么办了？,,,,,2019-05-22,前置双摄vivo X9,1,0,0,"职业规划训练营,做自己的英雄",
4374770567030227,Hvn7GtuSL,#职业规划训练营##做自己的英雄# 在职业规划过程中理解性格，主要是希望达到三个目的：1，了解自己的思考方式和行为倾向，以更好的发展自己。2，了解人与人之间的性格差异，以在沟通和与人合作方面提出改进措施。3，了解不同的性格人群在对职业选择和适应上的倾向性，以帮助我们做好职业规划。 ,,,,,2019-05-22,前置双摄vivo X9,1,0,1,"职业规划训练营,做自己的英雄",
4374731199139883,Hvm6bClHt,#做自己的英雄# #职业规划训练营#  《跳槽小技巧：跳槽引发的连锁反应》职场中其实也存在着“蝴蝶效应”，就比如跳槽，一次不适当的跳槽很可能引发后续整个职业生涯发展的颓败，产生“蝴蝶效应” ......@职义帮 @简历义工 跳槽小技巧：跳槽引发的连锁反应 ,,,,,2019-05-22,微博 weibo.com,2,0,1,"做自己的英雄,职业规划训练营","职义帮,简历义工"
4374637397560351,HvjETvIN9,#做自己的英雄##职业规划训练营# 你好，谢老师，工作有蛮多年了，但是近几年不是很稳定，刚刚离职，现在有些迷茫想咨询一下。 ,,,,,2019-05-22,前置双摄vivo X9,0,0,0,"做自己的英雄,职业规划训练营",
4374637028429433,HvjEizmSB,#做自己的英雄##职业规划训练营# 当你无法决策的时候，有一个思路就是：最坏的结果你是否能够承载？ ,,,,,2019-05-22,前置双摄vivo X9,0,0,1,"做自己的英雄,职业规划训练营",
4374515675044285,Hvguzlafr,#做自己的英雄##职业规划训练营# ,,"https://wx3.sinaimg.cn/large/c13e5944ly1g39baid9vnj20q515tdnj.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g39bamwwx9j20pf19dgvk.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1g39baoyas2j20p90mdadj.jpg",,,2019-05-21,前置双摄vivo X9,0,0,0,"做自己的英雄,职业规划训练营",
4374514983093902,HvgtscYRE,#做自己的英雄##职业规划训练营# 价值观就是“什么是重要的”和“这些东西之间有什么关系”的观念。什么比什么更重要？到底是“精彩的生活”还是“助人”重要？每个人都有自己的观念。这就是“什么是重要的。” ,,,,,2019-05-21,前置双摄vivo X9,1,0,0,"做自己的英雄,职业规划训练营",
4374352327618431,Hvcf6vXTV,#做自己的英雄# #职业规划训练营#  《职业规划的误区，千万别入！》 未来的世界：方向比努力重要，能力比知识重要，健康比成绩重要，生活比文凭重要，情商比智商重要。——清华大学校长......@职义帮 @简历义工 职业规划的误区，千万别入！ ,,,,,2019-05-21,微博 weibo.com,10,1,8,"做自己的英雄,职业规划训练营","职义帮,简历义工"
4374135654281764,Hv6BDhXSI,#做自己的英雄##职业规划训练营# 一旦将放大镜朝向自己，了解属于自己的工作方式，你就能够利用这一认知做出有理有据的职业选择。 ,,,,,2019-05-20,前置双摄vivo X9,1,0,0,"做自己的英雄,职业规划训练营",
4374104767777858,Hv5NOwDnk,#做自己的英雄# #职业规划训练营#  《如何做出真正明智的职业选择》 确实就业市场形势很严峻，要饭不能嫌馊。我知道这一点。但是你知道吗?总有一天这样的形势会改变的......@职义帮 @简历义工 如何做出真正明智的职业选择 ,,,,,2019-05-20,微博 weibo.com,2,0,2,"做自己的英雄,职业规划训练营","职义帮,简历义工"
4373420077169954,HuNZtu5eq,#职业规划训练营##做自己的英雄# 我学计算机的，去年毕业来的广州，是想找专业对口的开发工作，但是一直都没有找到，后来迫于无奈去做了项目助理，其实就是文员，现在家里特别想让我回去，我也想着还是回去离家近可以照顾家里，但是家乡那边几乎能做的工作只有销售、前台、服务员之类的工作，我不是特别想做，现在我公司这边又给了我一个机会，说我做完下个月，就可以去开发部，有个师傅可以带我做，其实可能也会出现很多不确定的状况，但是我现在就特别纠结，不知道改如何选择，希望您能帮我分析分析，给个建议。,,,,,2019-05-18,前置双摄vivo X9,2,0,0,"职业规划训练营,做自己的英雄",
4373419765956741,HuNYYoZCt,#职业规划训练营##做自己的英雄# 老师 ，偶职业厌倦期，现工作好忙，更是负能量爆棚，可否帮忙诊断指导下，谢谢。 ,,,,,2019-05-18,前置双摄vivo X9,1,0,0,"职业规划训练营,做自己的英雄",
4373364481165313,HuMxO4T9n,#职业规划训练营##做自己的英雄# 没有目标就无法选择，没有目标就无法行动。 ,,,,,2019-05-18,前置双摄vivo X9,0,0,0,"职业规划训练营,做自己的英雄",
4373364032051912,HuMx58BNm,#职业规划训练营##做自己的英雄# 让别人感受到“被需要”，是获得良好人际关系的法宝。 ,,,,,2019-05-18,前置双摄vivo X9,0,0,0,"职业规划训练营,做自己的英雄",
4373274458644112,HuKcBAgJa,#做自己的英雄# #职业规划训练营#《换工作 如何跟新公司谈个好价钱？》 不是任何时候谈钱都会伤感情，比如跟客户谈合同报价，跟房东谈房租，以及面试时和公司HR谈新工作的薪酬待遇 ......@职义帮 @简历义工 换工作 如何跟新公司谈个好价钱？ ,,,,,2019-05-18,微博 weibo.com,5,2,6,"做自己的英雄,职业规划训练营","职义帮,简历义工"
4373070640188500,HuETS0N2k,#职业规划训练营##做自己的英雄# 我们的痛苦来自变化，消除痛苦则需要发现变化之规律。所有事物，虽然时刻都在变化，但却有其规律。老子在其《道德经·论常道》中就曾说过：“常无欲以观其妙，常有欲以观其缴。”这里的“缴”就是规律之意。 ,,,,,2019-05-17,前置双摄vivo X9,2,1,0,"职业规划训练营,做自己的英雄",
4373012641508553,HuDok6krv,#职业规划训练营# 面临两难抉择问题 ,,https://wx1.sinaimg.cn/large/c13e5944ly1g34inzy35sj20pp18xtfz.jpg,,,2019-05-17,前置双摄vivo X9,0,0,0,职业规划训练营,
4373011996418105,HuDnhqVDP,#职业规划训练营# 职场人际关系怎么搞？ ,,https://wx2.sinaimg.cn/large/c13e5944ly1g34ilb91pbj20q216f44n.jpg,,,2019-05-17,前置双摄vivo X9,0,0,0,职业规划训练营,
4372958896710166,HuBZDs9Cu,#职业规划训练营##做自己的英雄# 建立人脉关系和人际关系之间的重要区别：人脉关系网的构建者心态是交易性的，他们在追求人际关系时只考虑其他人能为他们做什么。而人际关系的构建者会首先尝试帮助别人，他们不会有所保留。虽然他们心里清楚大部分好意都会得到回报，但是并不会精于算计。他们还会时刻维护自己的人际关系，而不是在需要的时候才想起来。――《至关重要的关系》,,,,,2019-05-17,前置双摄vivo X9,0,0,0,"职业规划训练营,做自己的英雄",
4372908258327387,HuAFXyWkH,#职业规划训练营##做自己的英雄# 建立客观而坚定的自我标准，才能合理的应对他人评价。才能从容应对计划外事件。 ,,,,,2019-05-17,前置双摄vivo X9,2,0,0,"职业规划训练营,做自己的英雄",
4372900091924774,HuAsN84IK,#做自己的英雄# #职业规划训练营#《越老越值钱的工作》 其实，“越老越值钱”的“古董”职业，大多属于经验性行业，想成功没有捷径可走，也是“越老越不怕失业”，而不会像一般的公司职员过了35岁就逐渐走下坡路 ......@职义帮 @简历义工 越老越值钱的工作 ,,,,,2019-05-17,微博 weibo.com,4,0,1,"做自己的英雄,职业规划训练营","职义帮,简历义工"
4372675864420787,HuuD8iy31,#职业规划训练营##做自己的英雄#   谢老师好，我是今年6月份将要毕业的应届本科毕业生，现在要找工作了，比较迷茫。我本科读的是旅游管理中英方向，就读于河南师范大学。我的困惑主要有以下两方面：行业的选择和就业城市的选择。  行业选择：我本科读的是非师范专业，但我考了高中数学的教师资格证，我妈妈很想让我找个有编制的当老师的工作有稳定的收入，但我觉得自己还年轻不想要太稳定，所以暂时不想当老师；然后本专业读的是旅游管理，与之相关的旅游和餐饮当面的工作门槛都比较低，我也考了导游证，大学期间兼职带旅游团，去过餐厅打寒假工，我觉得这类的工作发展前景可能不是很好。像餐饮最多也就是到店长，区域经理，导游的话超负荷工作，对身体伤害很大，而且游客素质参差不齐，感觉并不适合长期从事这个职业。其他行业的话我也不是很了解，学校招聘会时面试了一些企业，有做外贸的公司觉得我适合他们公司的外贸岗位，我也大致了解了下这个行业，挺感兴趣的但是不知道我适不适合。由于身边也没有专业的老师长辈指导，所以有些迷茫。  就业城市的选择：我家是河南郑州这边的，我在河南新乡上学，一方面我很想去北京这样的大城市发展，觉得可以开阔眼界学到更多东西；另一方面又觉得在这样的城市是安不了家的，如果我去工作了，工作几年之后在北京买不起房，在郑州又找不到好工作怎么办；如果待在郑州我觉得可能就业机会和眼界什么的会有些限制，而且现在22还年轻如果不出去的话，以后可能更没有勇气出去闯荡了；在郑州工作的话优点就是离家近如果长期在这发展，朋友和积攒的人脉也都在这边。   临近毕业，面对各种招聘信息，觉得自己好迷茫啊，也觉得自己很渺小，不知道该怎么办了。觉得必须要先找个工作，不能毕业就失业；又觉得应届生是很好的机会，要谨慎选择。希望能得到老师的解答。,,,,,2019-05-16,前置双摄vivo X9,3,0,0,"职业规划训练营,做自己的英雄",
4372669581540277,Huut06sHb,#职业规划训练营##做自己的英雄# 谢老师你好，我是一个毕业1年的本科毕业生，大学学的是金融学，在过去的一年当中做的是财务工作。但是我本身是外向的人，也比较喜欢与人沟通，做财务也是家里人的想法。现在我刚刚离职，想寻找自己喜欢的工作，但发现无从下手，十分迷茫，还请姐姐能够帮我解答。 ,,,,,2019-05-16,前置双摄vivo X9,2,1,0,"职业规划训练营,做自己的英雄",
4372626694430007,HutlPiArJ,#职业规划训练营##做自己的英雄# 孔子总结自己的一生时说：“吾十有五而志于学，三十而立，四十而不惑，五十而不知天命，六十而耳顺，七十而从心所欲，不逾矩。”这段话简洁有力地描述了孔子的生涯发展，以及不同时间点上的重心，同时也道出了人生发展的普遍规律。#生涯规划师# ,,,,,2019-05-16,前置双摄vivo X9,0,0,0,"职业规划训练营,做自己的英雄,生涯规划师",
4372559309398476,HurB8DqYk,#做自己的英雄##职业规划训练营# 谢老师您好，我今年33岁了。是统招的商务英语系学生，毕业于08年，期初从事的工作是跟单。后来因为口语不好性格内向改做财务，13年考了会计资格证14年考了初级证，16年开始自学本科会计专业，今年已经拿到毕业证。同时去年参考了中级证，过了两门，剩余一门今年过。现在家里有两个孩子，大的小学一年级，小的即将幼儿园，由于家庭需要，接下来的5-6年时间我得以家庭为重，会计工作将以兼职的形式继续。我很担心6年后全职重返职场会很困难，准备这几年好好规划，考研或者考证，或者准备其他的向管理靠近。因为那时候已经40岁了，不想再做一个小会计，也担心人工智能化的进程太快，会计会被淘汰。所以很困惑，请您帮帮我。谢谢！,,,,,2019-05-16,前置双摄vivo X9,2,0,0,"做自己的英雄,职业规划训练营",
4372558214198426,HurznhCcy,#职业规划训练营##做自己的英雄# 谢老师您好关于转型和职业倦怠我是外科医生，一个工作干了十年，干的不开心，瓶颈期，现在想跳槽。 ,,,,,2019-05-16,前置双摄vivo X9,2,1,0,"职业规划训练营,做自己的英雄",
4372556607741700,HurwMwtY8,#做自己的英雄# #职业规划训练营#《职业规划中如何善用天赋》 当我们努力实现自己的职业规划时，我们不得不关注自己的职业天赋，因为它是我们获得成功的秘器武器。如果你现在对此不能认同，相信我看你这篇文章后，一定会改观。好吧，下面我们就来清晰认识自己的秘密武器 ......@职义帮 @简历义工 职业规划中如何善用天赋,,,,,2019-05-16,微博 weibo.com,4,0,6,"做自己的英雄,职业规划训练营","职义帮,简历义工"
4372552182525191,HurpEaAUT,#职业规划训练营##做自己的英雄# 谢老师您好我现在在职，想换工作，但是因为工作内容比较杂，所以不知道下一步该往那个方向发展，需要老师指引，想换工作，所以希望找一个合适的职位。 ,,,,,2019-05-16,前置双摄vivo X9,0,0,0,"职业规划训练营,做自己的英雄",
4372550102351404,Hurmi9RHS,#职业规划训练营##做自己的英雄# 关于自我认知老师，我国际经济与贸易专业，19届毕业生。还有两个月就毕业了，对于职业规划比较迷茫。主要的问题1.选择困难症2.行业不了解，不知道自己适合什么岗位。不了解工作内容主要的问题3.不知道自己的优势，在哪里。想法太多思路太混乱。。。 ,,,,,2019-05-16,前置双摄vivo X9,0,0,0,"职业规划训练营,做自己的英雄",
4372507987239881,Huqgmunqh,#职业规划训练营##做自己的英雄# 不要努力成为一个成功者，要努力成为一个有价值的人。——爱因斯坦 ,,,,,2019-05-16,前置双摄vivo X9,1,0,0,"职业规划训练营,做自己的英雄",
4372507308001852,HuqfgxzE8,#职业规划训练营##做自己的英雄# 一切的经历都是磨练，认识自己，了解世界，才能找到自我存在的合适路径。 ,,,,,2019-05-16,前置双摄vivo X9,0,0,1,"职业规划训练营,做自己的英雄",
4372347517722879,Hum5xwp4z,#职业规划训练营##做自己的英雄# 咨询师的价值来源于真正帮助到对方。 ,,"https://wx1.sinaimg.cn/large/c13e5944ly1g32e9i7cs4j20qq0jvtc7.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g32e9nqzolj20pq0i940t.jpg",,,2019-05-15,前置双摄vivo X9,0,0,0,"职业规划训练营,做自己的英雄",
4372346418625929,Hum3LAbZT,#做自己的英雄##职业规划# 我是今年的应届毕业生，对于找工作很迷茫，也没有目标和方向，家里人特别想让我去当老师，也做过一段时间的代课老师，挺享受其中的过程，但不想要太过安稳和一眼就看到尽头的生活，不知道怎么办的好。也出去找过别的工作，但不知道自己要做什么，想做哪一行，又面临毕业，就很焦虑。,,,,,2019-05-15,前置双摄vivo X9,1,0,0,"做自己的英雄,职业规划",
4372336301830427,HulNs7Gb1,#做自己的英雄##职业规划# 毕业五年了，简历变得乱七八糟，跳槽太多，也有过被辞退的经历，能力不足，未来定位不清晰，让我自己变得很廉价，被上一家公司辞退后，我现在就在一家金融国企工作，干的活很没价值，重复性低成本的工作。这让我转型变得更难了。我的困惑是:如何实现转型。 ,,,,,2019-05-15,前置双摄vivo X9,1,0,0,"做自己的英雄,职业规划",
4372304060660358,HukXs2LMW,#做自己的英雄##职业规划# 没有学历，没有能力，没有手艺，没有关系，没有钱，只有一份食之无味，弃之可惜的工作。离开他，你啥也没有，拥有她，你的前程渺茫。可是我马上30岁了。还有多少时间能让我折腾。优柔寡断。前怕狼，后怕虎。这就是我对现在的总结。 ,,,,,2019-05-15,前置双摄vivo X9,1,2,0,"做自己的英雄,职业规划",
4372253367863242,HujDGwZAu,"#做自己的英雄##职业规划训练营# 目前年龄32了，最近岗位调动，由管理岗位调动到现在的培训部门，属于职能部门，这个岗位未来能如何发展，还有自己在现在的单位也10年了未来自己的路该怎么走确实比较迷茫。自己在单位10年，有了主管级别也有7,8年了 但是在管理方面一直做的不是很突出，反思自己可能一个是性格属于随和，内向型。一个是在管理思路方法上一直没有找到感觉。现在让我在职能部门，性格上应该更适合我，但是如果自己不适合管理岗，那么也还不清楚自己要想改变还能怎么做。目前孩子也小，职能部门的好处是休息日比较规律，但是自己的单位也是私企现在效益好但是未来也不保证是否会出现变故。所以自己的危机感还是很重的。看了您的公众号觉得您专业的所以想听听您的建议，不知道怎么的咨询流程是什么？",,,,,2019-05-15,前置双摄vivo X9,1,0,0,"做自己的英雄,职业规划训练营",
4372252797959963,HujCLxoKv,"#做自己的英雄##职业规划# 收到两份offer,不知道如何选择，我38岁了，两份工作目前的薪资待遇差不多，一个是建筑工程行业，国有和民营混合制企业，一个是民营中药饮片企业，都是财务岗，我是注册会计师，选择哪一份工作更有前景呢？ ",,,,,2019-05-15,前置双摄vivo X9,2,0,0,"做自己的英雄,职业规划",
4372251308752517,HujAmAIVD,#做自己的英雄##职业规划# 我是14年财务管理本科毕业，干了一年半出纳，因为想挑战自己，又干了一年半销售，后来怀孕，又在家呆了一年半，总之很凌乱的经历，现在想稳定下来了，想在一个地方长期工作，不知道选啥有职业前景，能安稳下来。 ,,,,,2019-05-15,前置双摄vivo X9,0,2,0,"做自己的英雄,职业规划",
4372251052885333,HujzXc6BD,#做自己的英雄##职业规划# 老师您好，我是一个刚毕业在上海工作一年的上班族，做规划设计行业，工作压力蛮大，因为身体天生较弱，干了一年身体有点吃不消，感觉老的很快，有想过转行，也有对这行兴趣不高的原因，但是也不知道能转什么，转行也怕浪费了现在的工作机会，老师您有什么好的建议吗？ ,,,,,2019-05-15,前置双摄vivo X9,1,0,0,"做自己的英雄,职业规划",
4372182463380576,HuhNkebrq,#职业规划##做自己的英雄# 关于转行 ,,"https://wx2.sinaimg.cn/large/c13e5944ly1g31vbjv8irj20gv0u0acz.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g31vb1jkrkj20oy196dns.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g31vb1wuyqj20pa0hdmz9.jpg",,,2019-05-15,前置双摄vivo X9,0,0,0,"职业规划,做自己的英雄",
4372181121715767,HuhLa7clF,#做自己的英雄##职业规划# 我现在很迷茫，不知道该做什么工作才是我喜欢的，之前做了八年的模具行业，今年到现在又改行做监理行业，但是我发现我一点兴趣都没有，而且发展前途很渺茫，因为监理行业想要有一个好的发展最基本的就是要有学历，而我没有，所以现在我对现在的行业越来越迷茫越来越没耐心。 ,,,,,2019-05-15,前置双摄vivo X9,0,0,1,"做自己的英雄,职业规划",
4372176545718564,HuhDMnZEU,#做自己的英雄##职场那些事儿# 我是一名计算机专业的学生，同时也是师范生，毕了业想去上海发展。但前几天找工作发现自己没有具体的就业方向，很迷茫。 ,,,,,2019-05-15,前置双摄vivo X9,2,0,0,"做自己的英雄,职场那些事儿",
4372175601365635,HuhCg5Jgn,1，长期进行职业咨询，咨询内容包括：（1）没方向专业不喜欢，感觉很迷茫，该做啥？工作就是打杂，毫无价值，有发展吗？喜欢做的事情和工作无关，有意义吗？频繁跳槽，到哪里都是坑，怎么破？（2）发展慢薪资低，加薪难，想换个好工作？加班瞎忙，学不到东西，被淘汰怎么办？工作非常努力，想升职，怎么获得机会？工作遇瓶颈，无法满足我的欲望，如何破？（3）纠结选逃离体制，想到企业，家人反对，怎么办?去机会多的北上广？回老家结婚？乐逍遥？我优秀故我在，offer多到手软，选哪一个？工作15年，激情不再，去创业吗？（4）难平衡逃离体制，想到企业，家人反对，怎么办?去机会多的北上广？回老家结婚？乐逍遥？我优秀故我在，offer多到手软，选哪一个？工作15年，激情不再，去创业吗？……以1小时为单位，1对1咨询，以下是咨询流程，咨询时间按付费先后顺序来预约。有兴趣可直接私信。2，了解我更多，还可关注公众号：职业规划师Vivian，私人V：dmt520hehe3，招募一名社群运营助理志愿者，私信我。,,"https://wx2.sinaimg.cn/large/c13e5944ly1g31uizyctqj20qo148jt9.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g31uj0a770j216l0qoq4w.jpg",,,2019-05-15,前置双摄vivo X9,3,0,0,,
4372168299087212,HuhqtC7ZW,#做自己的英雄# #职业规划训练营#《制作简历要避开三大误区》 “博士生一张纸，硕士生几页纸，本科生一叠纸，中专生一摞纸”……这是用人单位在多次招聘中总结的所谓“规律”  ......@职义帮 @简历义工   制作简历要避开三大误区 ,,,,,2019-05-15,微博 weibo.com,1,1,3,"做自己的英雄,职业规划训练营","职义帮,简历义工"
4372161546182436,HuhfApWkI,#做自己的英雄##职业规划# 如何指数级成长？ ,,"https://wx2.sinaimg.cn/large/c13e5944ly1g31swzt5lqj20pt17bn64.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g31sx09sacj20pf18ddoy.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g31sx13qpzj20pg172aiu.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g31sx1kiu5j20oe15qwme.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g31sx1w0tzj20op0fodib.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g31sx25g9bj20qe0gsmz1.jpg",,,2019-05-15,前置双摄vivo X9,1,0,0,"做自己的英雄,职业规划",
